Fe,Ni,Co,Cr,Cu,TEC
0.31824212593021994,0.23055881837857645,0.4057272786432178,0.02626875906092331,0.019203017987062563,10.972399997174634
0.043778657610021574,0.026809392106058427,0.31682281621050135,0.038168337938694424,0.5744207961347243,13.393901222378972
0.10438548338791034,0.05108124162165792,0.3961783143585702,0.2731493910597929,0.1752055695720686,10.715670835136558
0.06969481359613028,0.10921762926080751,0.022302382483296097,0.4822866484402541,0.3164985262195121,13.199894853788425
0.41704128236179,0.08833818409089969,0.4525218180073327,0.029742456091804963,0.012356259448172579,10.613611846012034
0.05318679630852204,0.11085334604938467,0.3618066547992673,0.23184367150740207,0.24230953133542388,12.222910452482594
0.09429956800264616,0.07223312044783606,0.07889194960523736,0.7476105130330175,0.006964848911262998,12.71550253782777
0.37238941861027475,0.15953042423873154,0.10655933160632294,0.23844551457966667,0.1230753109650041,12.912697431499751
0.33631810724304323,0.37581280931389904,0.08911917627862909,0.05273744420684309,0.14601246295758574,11.287927651226312
0.40807540202302633,0.039651865202509975,0.16349819572046118,0.16736288730868837,0.22141164974531435,12.611028626923432
0.03306930048291749,0.2949452217714964,0.5619759170218437,0.046431270957082375,0.0635782897666601,11.41559815329777
0.5350719887110436,0.03005573587701985,0.2900731228605004,0.10204415698951722,0.04275499556191901,12.62950869473001
0.4350904298564032,0.1253246716234613,0.15379739568888973,0.0946499577705498,0.1911375450606959,12.166909794913394
0.032291005621754146,0.08971141835084462,0.6306314075917826,0.053997447721206696,0.19336872071441197,11.562068820717741
0.06422831820900597,0.24247705824466062,0.02290502149225475,0.5716361202378957,0.09875348181618307,12.2059731865397
0.16064167673144164,0.04554450645270395,0.11099369852608279,0.43761876838788494,0.24520134990188652,11.974066703078808
0.3676422392328328,0.1173843799402815,0.059552385867480344,0.19993822326966335,0.25548277168974204,13.36963806612961
0.0646524782283987,0.06489772929040577,0.01321572421158399,0.47164292823426646,0.3855911400353451,13.835026217210231
0.09132195331754746,0.26375472025201346,0.23242834066542353,0.12490177415738866,0.287593211607627,13.17453195962733
0.15574234120841346,0.08020731818962058,0.21243539280794718,0.03972158494074765,0.5118933628532711,12.483690235870165
0.4415666932169666,0.006425430890460891,0.02084807698672669,0.09634416463801067,0.434815634267835,13.667218065551445
0.06779473767789884,0.1262542841744277,0.007574968545278176,0.02864520880734241,0.7697308007950527,15.271419198777544
0.35560295719303053,0.0005247699128547844,0.32135843964483474,0.10800211196462145,0.2145117212846583,12.372674256689871
0.18649614288250704,0.22288681640844873,0.206358536754565,0.33800519379395977,0.04625331016051936,12.371341400458894
0.010271428236333728,0.12423065596880263,0.41167362978066674,0.07609848302942596,0.37772580298477093,12.428255914349291
0.47789472693311774,0.013449899205392503,0.15230124098988654,0.08000368462049948,0.2763504482511039,11.859013661141333
0.02693626078543867,0.16297186911725134,0.25154977903703757,0.3997220742307346,0.15882001682953803,13.250730071615815
0.15085209453299162,0.21106505553832022,0.445819094074416,0.18549291008572413,0.006770845768547905,11.101484894382866
0.4249702583879147,0.1859660447953105,0.17943783965751298,0.038624213870070305,0.1710016432891915,12.464307199549161
0.04917542069748085,0.10346314457314013,0.01107099820340344,0.1053432459885463,0.7309471905374293,13.547197290902673
0.006236853129725665,0.47709006963828327,0.0659374575215111,0.2582480416166639,0.19248757809381606,12.243230049409531
0.16097336484317232,0.2579109665199915,0.40538176849311885,0.09956808305427363,0.07616581708944366,12.28462973847462
0.1732282117570589,0.25942762659686064,0.2259623415854854,0.25142324751236395,0.0899585725482312,12.021434761263347
0.5647046250564127,0.0424716035392214,0.26076898591088715,0.0019152388732151995,0.1301395466202635,12.598391264370113
0.14099331557680347,0.15583061782337979,0.3672766106901337,0.15195955936983022,0.1839398965398528,12.006090477764777
0.13579483757794097,0.23393167176191032,0.12909270858909694,0.0380596596103379,0.46312112246071385,12.267318553140527
0.21380680462500964,0.1872534200640655,0.12067194784420385,0.09257410734026619,0.38569372012645475,13.500632225567218
0.31743755237370064,0.28287617350096644,0.011264043402529513,0.18099785303564023,0.20742437768716304,12.576295666932086
0.11249579325742552,0.1918706217453898,0.1686152102887383,0.20697873268827238,0.3200396420201738,13.282701011273977
0.2664634172547573,0.2012552289841096,0.49472839598988444,0.0029245129960164835,0.03462844477523202,11.131420745609992
0.0012185378017854863,0.16735398768477758,0.36645963207052784,0.04478726142559206,0.4201805810173171,11.823244257077848
0.015569579816399882,0.6824799126376607,0.10852697533630673,0.026786046909884488,0.16663748529974814,12.405184958276742
0.08731820587127657,0.09865716051137056,0.1080283462056793,0.47804654713717015,0.2279497402745034,14.282973920194307
0.10883912660517459,0.27503445431754775,0.36749821038772734,0.09289121455574856,0.15573699413380185,12.118044612716805
0.05376013570024127,0.08266072417013426,0.47272474436021455,0.0828067246658292,0.30804767110358056,12.074144735086325
0.21371927481755476,0.019566705466786936,0.1450204516418776,0.05132190225279978,0.570371665820981,14.035728648536836
0.15934311031381693,0.39544899521551286,0.19268013312148002,0.010702892911270263,0.24182486843791987,12.46150291103926
0.37476220938335736,0.11404809660415582,0.21194250593895197,0.26716723298479694,0.032079955088738,12.177872817996903
0.04076288575804811,0.16149000256251114,0.09054836589223986,0.31330915956239047,0.3938895862248104,12.924723180153986
0.10203461438284389,0.06325446876847511,0.3548532123565643,0.07518536602239159,0.40467233846972506,12.73401265262443
0.16543811049995802,0.33053972854784125,0.030138200862322273,0.29347975047287833,0.18040420961700016,13.438877561044148
0.19066673354898078,0.03970206780476425,0.2881760415669193,0.4287269000379634,0.05272825704137217,11.80689196199721
0.03496985117663372,0.008314910117830478,0.35701174351417025,0.32470172836883354,0.27500176682253213,13.310282316615979
0.0390721256335245,0.07340480307877549,0.13363399267808165,0.10167197789420382,0.6522171007154146,13.796038271558825
0.039904716695710246,0.32315081238185434,0.1409257297407661,0.15205608940539062,0.3439626517762787,12.53423587418612
0.1581714111269679,0.6357840178524298,0.018434504426674988,0.014747972549214929,0.17286209404471253,12.063100980770756
0.2397401567723841,0.08894527547083145,0.022970261691680302,0.024857883468814918,0.6234864225962894,13.718408451739595
0.1553658564499099,0.28489557961652917,0.18745787871742592,0.3198052799382547,0.05247540527788029,12.641975822049226
0.21180953713554124,0.02025665044338905,0.4662109976892275,0.07702483528050791,0.22469797945133416,11.711329879767039
0.4482450454894926,0.2224044268166469,0.16090398132500022,0.08285882787973982,0.08558771848912053,12.029330362872019
0.11704862291802079,0.5433710018173538,0.11463012892382357,0.08626653376681337,0.13868371257398854,12.562970782691682
0.1285673065456502,0.012741602717780492,0.16972157974422214,0.649376881343017,0.03959262964933024,12.898848580269073
0.4090529930691467,0.07834300188051266,0.2680569246893364,0.035510840134089915,0.20903624022691428,11.146495241277336
0.19770070823143154,0.05982528449911378,0.15316724756761826,0.22231227929245131,0.36699448040938504,12.5674954949844
0.031644753642679914,0.06031483608273278,0.01956887396533836,0.578746474200417,0.3097250621088319,14.222862142091852
0.17533937323906237,0.4167328154996214,0.16620049990784677,0.2206466813683237,0.0210806299851459,11.995742617741454
0.23265094835023348,0.02258366951546682,0.2890925959352932,0.2517885406312168,0.20388424556778972,12.149284704393898
0.029665343597472315,0.29089469523486666,0.24592278913147975,0.35963755970697747,0.07387961232920372,11.58996259065638
0.5490442983942432,0.16030489236654766,0.07242548737959711,0.10047596932872341,0.11774935253088867,11.725750968580723
0.09465237140085087,0.07477164957039939,0.25970291471061574,0.07086131841067442,0.5000117459074597,12.076022065936186
0.28746242130657007,0.03525518654625481,0.4022164601116262,0.018651820341127206,0.2564141116944216,11.942146786020936
0.0613506732298647,0.2693974684200197,0.2593900003599019,0.20997174658641665,0.19989011140379706,12.096629163080689
0.1551961348310511,0.03603827609389022,0.22029425118154222,0.08139662833596512,0.5070747095575513,12.71943662332086
0.06039596747834316,0.5279794116841164,0.145637608547883,0.24577425829206134,0.02021275399759594,12.103962719751136
0.2610039691539205,0.337461947983871,0.08797622479691494,0.12282492439449409,0.19073293367079946,12.762469053436678
0.09535107772231012,0.34646803018192146,0.25234921486132844,0.07852405414656083,0.2273076230878792,13.341609486865796
0.01627125562660132,0.006026392100442364,0.03346506136353064,0.7604643806855947,0.1837729102238309,12.869143469191219
0.6027982940245274,0.10114743812996548,0.06672197630961858,0.12596445507161902,0.10336783646426943,12.905839439486332
0.03288494399658687,0.30152373246830616,0.07167284967900495,0.28460666990540345,0.3093118039506985,13.698050497859725
0.06809845073501915,0.02614530034909128,0.6267036111434547,0.2543065675867087,0.024746070185726127,10.81274446996198
0.4833236159802592,0.005456445783742866,0.10887380928426436,0.3772849794926556,0.025061149459078152,12.524981276340705
0.0795481660390262,0.0670886111943906,0.18734066048043646,0.05522433979231407,0.6107982224938326,13.31173323154029
0.007047376776825916,0.0780350605278114,0.6259799538811983,0.18428597144004846,0.104651637374116,11.431268251729394
0.13116808760789947,0.3507951814674201,0.2685959207818488,0.19919072548059183,0.05025008466223981,12.666910007346187
0.5464166974192338,0.14996488276409112,0.05432968324169663,0.11508442752754756,0.13420430904743105,12.769383318265877
0.34487620143919456,0.2595650741989639,0.28779128094042894,0.002176609235118733,0.1055908341862938,11.998759041147425
0.2572006960782898,0.007591986653517412,0.1178641124285645,0.5595702435762842,0.057772961263344094,12.561791364320008
0.1526243076426364,0.048259368899030826,0.0024285801700318073,0.05496871736854193,0.7417190259197591,13.560724661009859
0.25248816118130246,0.500923347544539,0.1044745498362754,0.01814830025570026,0.1239656411821827,11.55182108172893
0.17809404420872718,0.5468369238010495,0.03034701575416005,0.1969297919058533,0.04779222433020999,12.73207172667528
0.1172210711522833,0.39922262329710984,0.19298773613105977,0.14077003068908098,0.1497985387304662,11.510991261668078
0.06809913793962875,0.17016911417109373,0.24646590817144007,0.3441208477640569,0.17114499195378047,12.0091397470762
0.08912586372977173,0.27405550664308614,0.13537086737679302,0.06913318116130886,0.4323145810890402,13.193035648372533
0.007729703552926383,0.4577291159053087,0.12209319477101153,0.20000975067314108,0.21243823509761225,12.200815549336896
0.44929932514179016,0.20173244899343293,0.18963837417671087,0.01374392545825371,0.14558592622981217,11.68183519496579
0.04785004984663376,0.3932426649604598,0.21110968969983024,0.33528027246912223,0.012517323023954152,11.906453707511798
0.05869971437503946,0.8346916727457667,0.04956422835075733,0.048973611716158466,0.008070772812278014,9.38182170600642
0.5509301516702872,0.23505030604434657,0.07658437930514092,0.06181225587697103,0.07562290710325423,10.819552846260418
0.4849620842430615,0.35241595024887407,0.06665500638669941,0.062256751861361474,0.033710207260003504,11.039139350272952
0.3672369826053561,0.491657175118623,0.10474190316372735,0.007199644280467392,0.029164294831825924,9.646182076233451
0.511917705986102,0.052148260039135294,0.2183543728229836,0.14592645271750837,0.07165320843427073,11.198204491485688
0.06001796886205274,0.033728493629919046,0.24878575066455041,0.388350082320273,0.2691177045232049,12.577294245953977
0.12177478146608904,0.006906297392309649,0.557158507742475,0.2583266376881173,0.055833775711009025,11.806652019435177
0.44673828505407365,0.10521526268877199,0.09976371815905297,0.15749250436836565,0.19079022972973583,12.510621105425205
0.23717572422885114,0.030426616910447145,0.0916498531150271,0.5842795653204826,0.056468240425192044,12.630233823968437
0.08579954158544106,0.10428509194898446,0.10667897127651917,0.1749560479881469,0.5282803472009084,13.65609656978971
0.07165867928784704,0.03371264041848331,0.057250866068921,0.5672611864937539,0.2701166277309948,12.673886214365945
0.040127634953003824,0.201689478737618,0.23546252543000554,0.22333175408517067,0.299388606794202,13.009591227537866
0.0532035966473856,0.2574694030361025,0.11296653568395858,0.33772707868686275,0.23863338594569056,13.18827522020127
0.19389337184324815,0.13817254449931468,0.025279400850356543,0.10192473063827166,0.540729952168809,13.51986391371526
0.6253440927012472,0.009960515344284179,0.04064733012499754,0.03187909108978074,0.29216897073969034,13.345993144501955
0.2933231285255807,0.041378316641071285,0.1214457201585032,0.31648054255204267,0.22737229212280216,12.350198200402945
0.2189114366899703,0.25002010514791945,0.19891017159808957,0.0989435364038643,0.23321475016015647,13.014193708516872
0.1995426437263312,0.35310047417768087,0.17284940109227329,0.24469577892650457,0.029811702077210088,12.188026805234465
0.08827700487015365,0.0013368908683633128,0.04039201645184131,0.18484800470300738,0.6851460831066344,14.083649928531646
0.03198391362954984,0.15718830807085607,0.4929497700202315,0.06987952782274921,0.24799848045661366,11.852978375379344
0.2963536384064846,0.21474732118342327,0.04673483210587135,0.09852504672165828,0.3436391615825625,13.031603007712961
0.22136892091007565,0.0014366232239429093,0.39214947509463877,0.009849918120133912,0.3751950626512086,12.966202563153407
0.05125740878026213,0.7185891738139373,0.1039362120834206,0.08969422930398427,0.03652297601839576,10.799432458166823
0.03998668898469817,0.2294448656738879,0.614935789316201,0.05036318106009262,0.06526947496512014,10.660221998279798
0.23791969460036677,0.4038342535111079,0.16706007639331416,0.0923146111287311,0.09887136436647997,12.619117303042149
0.284609946700497,0.0007712890084698138,0.23125938793811715,0.10510585581984191,0.37825352053307426,12.532133101860822
0.03567592433082309,0.3243000672954017,0.2397094246661762,0.37580549606711083,0.024509087640488293,12.608083196355574
0.1899076551955408,0.18047169958061082,0.18006046799244746,0.20251460985104777,0.24704556738035324,13.53450567243709
0.3663380553457333,0.07047202139655274,0.3906647722338352,0.15455465895032375,0.017970492073554896,11.303516406707661
0.01260187910897015,0.08497121828811847,0.3209500344446381,0.2568851027450736,0.3245917654131997,13.057884044755586
0.2990978244023886,0.2382668510646466,0.06551457839103442,0.16336256274205302,0.23375818339987744,12.238443096860715
0.010319803216116807,0.027725176483089333,0.10143216631673814,0.14800306266285432,0.7125197913212015,14.534066284358314
0.3959136471860612,0.1505928572785803,0.08005077192448413,0.14800000861975332,0.22544271499112103,12.837938607047407
0.03299278619058054,0.13817801505112215,0.4797449745211924,0.12685220815332854,0.22223201608377643,12.134003552519044
0.448998855810366,0.10332299465466178,0.2278941079435643,0.20633394418627607,0.01345009740513181,11.571276956589983
0.007628471667020873,0.5550962102814497,0.09934666697424539,0.22738972652510214,0.11053892455218198,11.643466321712122
0.37204327001862436,0.03953231577185492,0.073955295987873,0.27150536255620644,0.24296375566544123,13.23986475122964
0.06346885066455209,0.500164384407727,0.1888887479239645,0.20331908457844852,0.044158932425307926,11.027976352055939
0.0212555586199333,0.32925315730426424,0.1735373192668395,0.14523795772636486,0.330716007082598,12.704255073182393
0.35350016516910193,0.04217917858341892,0.2296423843238176,0.035447444057035545,0.33923082786662606,13.082169814247782
0.22913514216222158,0.671974856249761,0.015302368561675299,0.012581626850140963,0.07100600617620109,10.286134605497153
0.08525920259797685,0.07970920329376913,0.6651772213424507,0.08066890295467892,0.08918546981112424,12.032376643575395
0.3346157953312039,0.14031008264832834,0.35215540882492824,0.015878127205450992,0.15704058599008858,12.303182707419472
0.01012137356512634,0.01915306856948461,0.7013083033526821,0.044386948210840334,0.22503030630186635,11.012105540353707
0.12118730246385757,0.09766185306745773,0.5266228475261234,0.005050136223879736,0.24947786071868144,11.716419781365337
0.4417703573429305,0.10970452994640957,0.3688779872720962,0.007168760338298797,0.07247836510026495,11.466746909991832
0.04334878771401847,0.18880370339983907,0.5724448263740203,0.04264509270880577,0.15275758980331652,10.586262374052055
0.03565949857583938,0.13457712941404248,0.10070971904183115,0.5775696477579566,0.15148400521033026,12.649187590942088
0.34144313485327416,0.09619147523220081,0.13020719283616888,0.2027117392772192,0.22944645780113693,12.451612143156972
0.3422519756105093,0.14829024656216763,0.13340208826648658,0.02194506822588823,0.3541106213349483,11.810335038382735
0.3715719063862409,0.020291069891435403,0.35633023592351326,0.22711615240509408,0.0246906353937164,11.725832397067585
0.0978140055959654,0.10578450710917378,0.028919521828595904,0.46481395217818866,0.3026680132880764,13.4228500021478
0.2698291057744574,0.15140977598142713,0.12949150884156937,0.2568716360823666,0.19239797332017955,11.867071405745163
0.02078855464628055,0.23229809791928885,0.5308900269451226,0.1987724240262596,0.017250896463048514,11.490237704176955
0.5827466165626268,0.08491485371503113,0.11300962140177984,0.06796668600661374,0.1513622223139484,12.687953825493686
0.21436308925548758,0.11110203374797205,0.034764579511069586,0.31879013816619234,0.32098015931927854,13.48511376561743
0.23788884759751008,0.03174528898963052,0.06981796418478427,0.48853557713723494,0.1720123220908402,12.94717031600432
0.007077817673041205,0.01732691953664496,0.1602195048963451,0.6165547485423516,0.19882100935161706,13.496577216951616
0.16903069132910803,0.027353114216955722,0.2624324905205468,0.4237048817790756,0.11747882215431386,12.80323898832881
0.24341561161601033,0.5436479321994673,0.037116012153824054,0.12068831171508647,0.05513213231561179,11.555263186916886
0.28386675215400076,0.15538806765524613,0.18151985639050994,0.2883256673589033,0.09089965644133996,11.929841632363974
0.39994429302355006,0.1234924719284783,0.0278809768834117,0.19304959418910317,0.2556326639754567,13.13901081219879
0.04175300466461593,0.21332573564570437,0.25934370082727437,0.03553819029963842,0.45003936856276705,13.48247831489595
0.03901165557820147,0.058051977150768104,0.05237972868121713,0.577318577559737,0.27323806103007625,13.282618062761536
0.042000804927990985,0.14774217009363105,0.24317195308530332,0.022185405329256287,0.5448996665638184,14.230602871080949
0.15606243506153278,0.06746533542377627,0.32745210755955256,0.051861094680941515,0.397159027274197,12.351549041732206
0.22113982310445196,0.20199801944847479,0.03640285483772496,0.4285784860979582,0.11188081651139012,12.921907975675726
0.05841537332865632,0.004186943543653256,0.27074121912772486,0.2473374400252663,0.4193190239746992,12.751237995703379
0.38308590257022307,0.01434420852975494,0.2279647613939901,0.035979973241101526,0.3386251542649304,12.725551317828593
0.36059721375799714,0.16415265140169227,0.2612737879449943,0.07960012993186694,0.13437621696344937,11.128870423580521
0.32994186712130547,0.11767095174296606,0.08475712318704261,0.13045807409392687,0.33717198385475916,12.764667916922722
0.11038681714242085,0.051605968352673316,0.33656786015873147,0.4727614984589564,0.02867785588721809,11.575979494858343
0.09674139952013736,0.05400822357114837,0.1508311403074871,0.21109521842374496,0.4873240181774823,13.544621775499236
0.21332797033629072,0.1964993062131926,0.08800528531739421,0.37306744869369374,0.12909998943942863,13.268114258478493
0.5924266704992761,0.1539953034610334,0.020672045313869486,0.17268736334856558,0.06021861737725543,12.257126160481056
0.3204860306952658,0.019953559295535488,0.0531362698739334,0.5351876025948487,0.07123653754041667,11.724388796336209
0.3574968820427947,0.06453324672558615,0.20289872952289909,0.233436060483731,0.1416350812249893,13.390296701818706
0.17698210641231787,0.11614916476166864,0.016397926440087418,0.17602894424371132,0.5144418581422147,13.92221310822247
0.31176925874992983,0.2293910887187859,0.16259292759223784,0.17384913909079472,0.12239758584825172,11.91453104074997
0.06375051524832796,0.5026694843791178,0.23489595147310333,0.17380781503468665,0.024876233864764334,11.944112480695585
0.13230210180778684,0.13773981755591988,0.44642433023696865,0.1766461799222812,0.10688757047704331,11.78087823209196
0.6466996315330389,0.02016310074805994,0.09435673325712358,0.007377190916244445,0.2314033435455331,12.183137992020937
0.3315175001945744,0.04353450849919579,0.25895474633005366,0.04579547340523226,0.3201977715709439,12.61033536583161
0.18345849132969635,0.2138121549820254,0.0023772611640806075,0.4306555618025427,0.16969653072165475,12.846582268730463
0.07827703590336602,0.38082770486663714,0.07119923979521228,0.4439750354874683,0.025720983947316135,12.398546029137714
0.5099266493975959,0.3261827011233145,0.04255930014371107,0.1160986608308232,0.0052326885045552475,10.40049438338583
0.24212411450173676,0.13721724612702388,0.3491607931103061,0.13501731880391013,0.13648052745702308,11.197310329486497
0.2012453572757475,0.0073041613098424425,0.3452154039516812,0.2830941579579204,0.16314091950480852,12.296551422655634
0.24383321548893358,0.6040834378585668,0.05556399764061443,0.022299552475736072,0.07421979653614934,10.958463907823988
0.16120449996000963,0.003593999802419084,0.08904201725686474,0.5489856433944341,0.1971738395862725,13.494357747374927
0.20366351221073412,0.01817151610366768,0.4919161917376551,0.2525090818161434,0.0337396981317999,11.906112959961922
0.013161890863118185,0.3210140866807151,0.1477319904842803,0.2360751100495038,0.28201692192238254,13.066869554880276
0.2743747177242211,0.2357347881837003,0.18209759835124292,0.123318856831318,0.1844740389095177,12.107842456164592
0.24141104299228483,0.14957163590169556,0.3621895094125225,0.09513502781172106,0.1516927838817761,12.293233806753458
0.24362662507420849,0.2187104188013765,0.2961218334670643,0.06618488354081237,0.1753562391165383,11.354343605805736
0.020662676330766964,0.09111275108102027,0.1255503350905869,0.19828018285053675,0.564394054647089,13.289166076779656
0.22588548077863516,0.3349187415502914,0.17367596680046518,0.24741452049428772,0.018105290376320655,11.59598568255784
0.1858047486408211,0.28431166789558404,0.40482935088448013,0.02957351558094931,0.09548071699816543,12.061171752166615
0.06278712610957676,0.6894992965075143,0.07797603012782833,0.12744975179997423,0.042287795455106386,12.11061598470875
0.42175146571952143,0.14725083385138082,0.10365899352433647,0.32487106340010524,0.0024676435046561266,12.531044157087951
0.00937685741922059,0.30136911012204276,0.045598220850680236,0.1393301466555464,0.50432566495251,14.166740705745388
0.2607580383329595,0.1364092525195013,0.1155260135628278,0.055836264687234585,0.4314704308974769,12.707472271391632
0.24075018754874786,0.043366285185420315,0.4568324678011407,0.05751772686572988,0.20153333259896117,11.951509212423689
0.0736879868973743,0.21575601328700317,0.07079917954968151,0.12608037028729083,0.5136764499786501,13.52596433207594
0.06906268249636996,0.15736004098888015,0.24584099389295389,0.26840437678223444,0.2593319058395617,13.112361346848587
0.3567566198322546,0.1875159515362782,0.1402390457867531,0.055444689031301744,0.26004369381341236,12.525207907137585
0.5267587214817188,0.29228733518871824,0.00026594521499111374,0.17177593840004984,0.008912059714522047,10.900936185404246
0.11604521941386288,0.023908146626116376,0.36067769754456674,0.45200101448921737,0.047367921926236706,12.369204151703897
0.2175476279752831,0.27370115944786855,0.2068944183796066,0.057952656213495525,0.24390413798374624,12.842937145107886
0.28805534650089853,0.01525261422459737,0.017307390848653566,0.09073326484756344,0.5886513835782872,13.5332666688855
0.30679068739400794,0.31538587347814034,0.12481450400171595,0.25018010892926856,0.0028288261968671263,12.103589798304885
0.13025630981474473,0.3150729625169442,0.12218523566278268,0.2666144130580106,0.16587107894751799,12.123944068283178
0.03732957491942505,0.6762902842534152,0.019978211663860428,0.22185364681095177,0.044548282352347555,11.041239793470877
0.004833979656128578,0.2250558764519783,0.1435190084140734,0.27320501878771114,0.3533861166901087,13.28315767713061
0.01643992212105052,0.048245928019490035,0.3006455033138487,0.15450440329668316,0.48016424324892765,13.375411006191426
0.1826536410931481,0.32302452467698,0.2038975293236769,0.09717137031580943,0.19325293459038553,12.44875420514088
0.07260619246153606,0.08243977557271197,0.3506964377687923,0.13329483730399966,0.3609627568929599,11.606656792220113
0.24310140198522548,0.2741163959289687,0.34946250109260607,0.07930838919353143,0.05401131179966835,11.406646801965852
0.18791248090575766,0.09988234362413334,0.19786637596027606,0.2632752730738187,0.25106352643601415,11.64319685697268
0.13120008832644292,0.051037001446839834,0.15741265436616322,0.04301049871936419,0.6173397571411898,14.286560264597382
0.1590301430503834,0.06286095798824155,0.009657774552554522,0.3888851426345109,0.3795659817743095,13.159682819110541
0.16517482432600414,0.029515496575514583,0.20903277785171606,0.14788054903972905,0.4483963522070362,13.776646129207219
0.1397435813808419,0.06808057624518964,0.036895348272707074,0.6644335779481513,0.0908469161531102,13.668335240678216
0.42950863803943506,0.05581180163799933,0.24493937011204292,0.01028897571219562,0.25945121449832714,11.853613190571156
0.7604944938509579,0.11090291864199552,0.009098503704730577,0.007192721027793228,0.11231136277452258,10.04915956189239
0.06800265269263975,0.009214425957259128,0.5504159293631614,0.23922360288964614,0.13314338909729356,11.832618821093195
0.28373177606536626,0.015207069531205092,0.38452949657194596,0.04641729542880248,0.2701143624026803,11.688748018615817
0.08881185059687847,0.16853010251006303,0.39767758364856926,0.03271492534108159,0.3122655379034077,12.24175615550381
0.21055854345055322,0.20779278196421333,0.17755463400904284,0.3326597618677637,0.07143427870842672,12.116769415505381
0.14950594767689523,0.14458637274284838,0.26593278938586545,0.3323827930997076,0.10759209709468345,11.398905694929065
0.2656391449359055,0.22151003696280067,0.15970636804415142,0.043811048230071516,0.30933340182707086,11.559070032175788
0.05413417397081158,0.583137967018232,0.14017436052990753,0.07330190727507602,0.14925159120597273,12.390701037718015
0.05157814182947354,0.2020141874918566,0.338646023509723,0.2309606136317578,0.176801033537189,11.918773100874446
0.5089837256985658,0.21223879468953682,0.09763565255286345,0.08423238676849565,0.0969094402905382,11.73303548358054
0.10234611735597297,0.22890747077883894,0.0183302656681613,0.29385382435617746,0.3565623218408494,13.821739090267386
0.03219197718029053,0.41416503159295837,0.2991799376897905,0.1595170518333489,0.0949460017036115,12.5124748457975
0.37380802028113413,0.02565592740200543,0.2864195550509574,0.0244308644820609,0.28968563278384224,12.1965917242918
0.05302821538245829,0.34454020952787456,0.47386318865798915,0.0264782740815216,0.10209011235015615,11.227962017401842
0.49694831387275534,0.08283208757245034,0.24978501781900092,0.11142614819065479,0.05900843254513852,12.094666000840338
0.10507989035946633,0.07092778019951708,0.4479063835865507,0.1525580602593486,0.22352788559511724,11.325140195151485
0.08453898729707642,0.10737589121620424,0.2502525082965246,0.49254402843045,0.06528858475974476,12.54575330770571
0.23736042646866728,0.19531608745559118,0.11509805450227487,0.42200793282882365,0.030217498744642968,12.769411272383692
0.017190788475280196,0.28583432855533586,0.08591892754517029,0.2788850039925991,0.33217095143161446,13.583117609402217
0.014305906353151253,0.4768159199979759,0.13193534376562824,0.15843119970520028,0.21851163017804434,11.660934651309447
0.4558902840592847,0.003372802105863796,0.113213487338297,0.20338015665094172,0.22414326984561272,12.370395434932187
0.3140233198772526,0.038440754483135664,0.09473849676904773,0.11829459276747355,0.4345028361030904,12.852341777510652
0.03314851701534239,0.024001970106763557,0.32024547607181203,0.0009030898345507505,0.6217009469715313,13.275910000727402
0.24582727864763868,0.383685389187134,0.07595776798691754,0.0031379908369061015,0.2913915733414037,12.967338460189726
0.2914354276334478,0.21880811155628901,0.025003709676059277,0.22711241703187357,0.2376403341023303,13.751937412225674
0.1974716597068372,0.267012969745786,0.3437140782027739,0.1747508585170929,0.017050433827510075,11.378366692668585
0.3587389454404963,0.04336267868332691,0.28082919197203493,0.28043404942658084,0.036635134477561004,11.720111844473875
0.0821198548168298,0.022523453592925673,0.316152102937907,0.5648345934013976,0.014369995250939831,12.832893679418476
0.6240467345694442,0.14866012383403177,0.07159129146482814,0.01608076015725112,0.13962108997444458,11.721021712459946
0.45824843783520586,0.35558549229544684,0.014923111034851767,0.02192102145326401,0.14932193738123145,11.946487576541346
0.06704869394121614,0.05066755960272487,0.06320370541773436,0.3117086725561387,0.5073713684821859,14.007633704950216
0.12436365769422611,0.566459156231295,0.0928751563862596,0.15494927462502536,0.06135275506319384,11.652173554997963
0.14019391914777504,0.5293150084945518,0.12677544517032255,0.060694303451914594,0.143021323735436,11.599990358654631
0.029121152256896037,0.4873939747749554,0.15527410742749748,0.1324762021979673,0.19573456334268388,11.699613653940542
0.26273470798052717,0.01996321573139291,0.3076008050950625,0.07423871126282053,0.3354625599301969,12.833570053873933
0.3423055586708533,0.3225961869690003,0.15919284727575567,0.14538213431655264,0.03052327276783808,12.585555736770335
0.5019938082778116,0.10645161076627913,0.2308130335609163,0.11244070520983145,0.048300842185161674,12.776618587941591
0.35314164400510567,0.019865736364976867,0.49105887952518223,0.13588583863962136,4.7901465113689e-05,11.64340736946603
0.30081205195738797,0.020169530618775848,0.13584985331829852,0.5159560633298824,0.027212500775655388,13.165291179452687
0.47535712098133265,0.0009949951700208698,0.07369219848830383,0.3511142555218586,0.09884142983848401,12.38580310949479
0.03472257732101293,0.14431560553904435,0.10185866060649554,0.5976391750606057,0.12146398147284136,12.478925477424513
0.2151591670178516,0.3076728469579961,0.07867874270566597,0.3329668915215364,0.06552235179695,12.963699573470599
0.5782195618443488,0.016258038669710543,0.2019192850162124,0.11835000537715601,0.08525310909257244,12.238286141430727
0.274113424898109,0.3330364843940054,0.0011967225764016657,0.049990598878300936,0.34166276925318295,13.151302948094646
